id_institucional,Clee,Nombre de la Unidad Econ√≥mica,nombre_empresa,C√≥digo de la clase de actividad SCIAN,actividad_economica,tamaño_empresa,Tipo de vialidad,direccion,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,N√∫mero exterior o kil√≥metro,Letra exterior,Edificio,Edificio Piso,N√∫mero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado p√∫blico",N√∫mero de local,C√≥digo Postal,Clave entidad,Entidad federativa,id_municipio,nombre_municipio,Clave localidad,municipio,Area_geoestadistica_basica,Manzana,Numero_telefonico,correo_electronico,Sitio en Internet,Tipo de establecimiento,latitude,longitude,sector
6881113,09004541810000441000000000U7,PHD MEXICO,PHD MEXICO SA DE CV,541810,Agencias de publicidad,251 personas,CALLE,AV GUILLERMO GONZALEZ CAMARENA,PROLONGACION,VASCO DE QUIROGA,CALLE,M√âXICO-TOLUCA,CALLE,ERNESTO MARTINEZ DOMINGUEZ,800,,EDIFICIO JOSE CUERVO,PISO 1,0,SN,COLONIA,SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,JOSE CUERVO,SN,1210,9,CIUDAD DE M√âXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,,GABRIELA.CASAS@OMNICOMMEDIADROUP.COMK,WWW.PHDMEXICO.COM,Fijo,19.35931228,-99.27714845,2019-04
6318293,09015622311000686011000000U4,PPD M√âXICO,PPD M√âXICO SA DE CV,541711,"Servicios de investigaci√≥n cient√≠fica y desarrollo en ciencias naturales y exactas, ingenier√≠a, y ciencias de la vida, prestados por el sector privado",251 personas,AVENIDA,INSURGENTES SUR,CALLE,SAN BERNARDINO,CALLE,TORRES ADALID,AVENIDA,MAGDALENA,730,,TORRE VISTRAL,PISO 7,,,COLONIA,DEL VALLE NORTE,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE VISTRAL,SN,3100,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,223,3,,FINANCEPPDMEXICO.SM@PPD.COM,WWW.PPDMEXICO.COM,Fijo,19.39256903,-99.17266532,2010-07
6304296,09015541870000067000000000U0,PROMOCIONES Y MERCADEO ASOCIADOS,PROMOCIONES Y MERCADEO ASOCIADOS SA DE CV,541810,Agencias de publicidad,251 personas,CALLE,G√ìMEZ PALACIO,CALLE,GENERAL BENJAM√çN HILL,CALLE,ALFONSO REYES,CALLE,TAC√ÅMBARO,147,,,,,,COLONIA,HIPODROMO CONDESA,,,,6170,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1411,9,,CVALVERDE@GRUPOPROMOCIONES.COM,WWW.GRUPOPROMOCIONES.COM,Fijo,19.40861958,-99.17798839,2010-07
6317274,09014541810002516002000000U3,PROMOTWIST,PROMOTWIST SC,541810,Agencias de publicidad,251 personas,AVENIDA,REVOLUCI√ìN,CALLE,RUBENS,CALLE,HOLBEIN,CIRCUITO,INTERIOR (AVENIDA PATRIOTISMO),768,,,,,,COLONIA,SAN JUAN,,,,3910,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,069A,6,,MARGARITA.TAPIA@PROMOTWIST.COM.MX,WWW.PROMOTWIST.COM.MX,Fijo,19.38040228,-99.18689866,2010-07
9343228,09016541510004966000000000U9,RACKASPACE TECHNOLOGY MEXICO,RACKSPACE MEXICO SA,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,OTRO(ESPECIFIQUE),LAGO Z√öRICH,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,NINGUNO,CALLE,PRESA FALC√ìN,219,,245,PISO 11,,,COLONIA,AMPLIACION GRANADA,,PLAZ,1,11529,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,444,1,,FERNANDO.ELIZALDE@RASCKSPACE.COM,WWW.RACKSPACETECHNOLOGY.COM,Fijo,19.4419934,-99.20295711,2021-05
6306624,09005541380000113002020464M3,RESISTENCIAS SAN MARINO,RESISTENCIAS SAN MARINO SA DE CV,541380,Laboratorios de pruebas,251 personas,CALLE,13 DE SEPTIEMBRE,CALLE,ESCUADR√ìN 201,AVENIDA,R√çO DE LOS REMEDIOS,CALLE,A√ëO 1779,482,,,,,,COLONIA,SANTA MARIA TICOMAN,,,,7330,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,563,8,,PESCAMILLA@SANMARINO-JOMAR.COM.MX,WWW.SANMARINO-JOMAR.COM.MX,Fijo,19.51731199,-99.12941553,2010-07
6317254,09015541990001615111003935M1,RESUELVE TU DEUDA,REPARADORA RTD SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,AVENIDA,GENERAL MARIANO ESCOBEDO,AVENIDA,PRESIDENTE MASARYK,CALLE,RUB√âN DAR√çO,CALLE,ENRIQUE WALLON,555,,CONJUNTO MAZARIK,PLANTA BAJA,,,COLONIA,BOSQUES DE CHAPULTEPEC,,,,11560,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,068A,7,,CONTABILIDAD@RESUELVE.MX,WWW.RESULVETUDEUDA.COM,Fijo,19.43109308,-99.18107688,2012-06
6861655,09014562911000016001000000U6,RPS RESEARCH SERVICIOS,RPS RESEARCH SERVICIOS S DE RL DE CV,541721,"Servicios de investigaci√≥n cient√≠fica y desarrollo en ciencias sociales y humanidades, prestados por el sector privado",251 personas,AVENIDA,INSURGENTES SUR,CALLE,HERMES,CALLE,BARRANCA DEL MUERTO,CALLE,MOSQUETA,1602,,EDIFICIO SIN NOMBRE,PISO 5,0,SN,COLONIA,CREDITO CONSTRUCTOR,EDIFICIO COMERCIAL Y DE SERVICIOS,CITI CENTER,SN,3940,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,717,32,,CLAUDIA.CRUZ@ICONPLC.COM,WWW.ICONPLC.COM,Fijo,19.36400294,-99.18198306,2019-04
6257851,09014541310001226001000000U1,SACMAG DE MEXICO,SACMAG DE MEXICO SA,541310,Servicios de arquitectura,251 personas,AVENIDA,REVOLUCI√ìN,CALLE,MAR√çA LUISA,CALLE,SAN CARLOS,CALLE,JOS√â MAR√çA DE TERESA,1597,,,,,,COLONIA,SAN ANGEL,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO,SN,1000,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1114,17,,ELVIA.VELAZQUEZ@GRUPO-SACMAG.COM.MX,WWW.GRUPO-SACMAG.COM.MX,Fijo,19.35114269,-99.19056449,2010-07
6313153,09003541211000897000004384M3,SALLES SAINZ GRANT THORNTON,SALLES SAINZ GRANT THORNTON SC,541211,Servicios de contabilidad y auditor√≠a,251 personas,PERIFERICO,BOULEVARD ADOLFO RU√çZ CORTINES,CALLE,LADERA,CALLE,CAMINO A SANTA TERESA,CALLE,CAMINO A SANTA TERESA,4338,,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,4500,9,CIUDAD DE M√âXICO,3,Coyoac√°n,1,Coyoac√°n,1105,20,,CRISTINA.JIMENEZ@MX.GT.COM,WWW.SALLESTHORTHON.COM,Fijo,19.30472342,-99.20082707,2010-07
6258470,09010541510000637000020518M3,SAP MEXICO,SAP MEXICO SA DE CV,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,AVENIDA,PASEO DE LA REFORMA,CALLE,R√çO ELBA,CALLE,R√çO R√ìDANO,CALLE,R√çO ATOYAC,0,SN,TORRE MAYOR,PISO 20,0,,COLONIA,CUAUHTEMOC,,,,6500,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1379,63,,R.ZIRIT@SAP.COM,WWW.SAP.COM,Fijo,19.37556805,-99.25789722,2014-12
8692261,09010541110002667000000000U7,SEA SERVICIOS ESPECIALIZADOS DE ASISTENCIA,SEA SERVICIOS ESPECIALIZADOS DE ASISTENCIA S DE RL DE CV,541110,Bufetes juridicos,251 personas,AVENIDA,REVOLUCI√ìN,CALLE,C√ìNDOR,CALLE,ALFONSO CASO,BOULEVARD,BOULEVARD ADOLFO L√ìPEZ MATEOS,1267,,TORRE ANSELI,PISO 20,,,COLONIA,LOS ALPES,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,972,16,,LROSAS@IKEASISTENCIA.COM,,Fijo,19.35724157,-99.19725089,2019-11
6305575,09012541840000014000000000U2,SECCION AMARILLA CORPORATIVO,ANUNCIOS EN DIRECTORIOS SA DE CV,541840,Agencias de representaci√≥n de medios,251 personas,CALLE,SULLIVAN,CALLE,GABINO BARREDA,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,MAESTRO ANTONIO CASO,127,,EDIFICIO SIN NOMBRE,PISO 1,,,COLONIA,SAN RAFAEL ,,,,6470,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,1890,1,,MARIALUISA.PARRA@ADN.COM.MX,WWW.SECCIONAMARILLA.COM.MX,Fijo,19.29591088,-99.18479789,2011-03
6325361,09016541330000606002000000U8,SELLCOM SOLUTIONS ,SELLCOM SOLUTIONS  SA DE CV,541330,Servicios de ingenier√≠a,251 personas,AVENIDA,JESUS DEL MONTE,AVENIDA,HACIENDA DE LAS PALMAS,CALLE,JESUS DEL MONTE,CALLE,PRINCIPAL,7,,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,PISO 7,,,COLONIA,JESUS DEL MONTE,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,834,3,,MARISOL.ARCIGA@SELLCOM-SOLUTIONS.COM.MX,WWW.SELLCOM-SOLUTIONS.COM.MX,Fijo,19.43028364,-99.21190666,2010-07
6324971,09016541330000586001000000U2,SENERMEX,SENERMEX SA DE CV,541330,Servicios de ingenier√≠a,251 personas,CALLE,JUAN RACINE,AVENIDA,HOMERO,AVENIDA,EJ√âRCITO NACIONAL MEXICANO,CALLE,BLAS PASCAL,112,,1,PISO 1,,,COLONIA,LOS MORALES POLANCO,,,,11510,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,622,16,,JUAN.GONZALEZ@SENER.COM.MX,,Fijo,19.43849536,-99.21245606,2010-07
6882760,09015541990001901011000000U5,SERVICIOS ACTINVER,SERVICIOS ACTINVER SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,CALLE,MONTES URALES,AVENIDA,PASEO DE LA REFORMA,CALLE,MONTE PELVOUX,AVENIDA,FERROCARRIL DE CUERNAVACA,620,,ACTINVER,PISO 1,,,COLONIA,LOMAS DE CHAPULTEPEC IV SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11000,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1542,49,,JMARTINEZM@ACTINVER.COM.MX,,Fijo,19.36501189,-99.26432876,2019-04
6474535,09016541610003626001000000U8,SERVICIOS COMPARTIDOS DE AUTOMATIZACION Y SISTEMAS HIPOTECARIOS,SERVICIOS COMPARTIDOS DE AUTOMATIZACION Y SISTEMAS HIPOTECARIOS SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,CALLE,BAHIA DE PERULA,CALLE,BAHIA DE BALLENAS,CALLE,BAHIA SAN CRISTOBAL,CALLE,BAHIA SANTA BARBARA,12,,,,,,COLONIA,VERONICA ANZURES,,,,11300,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,590,7,,APEREZ@EXTERNA.MX,WWW.EXTERNA.INFO,Fijo,19.43794791,-99.17640008,2016-01
8704375,09016561990001591000000000U7,SERVICIOS CORPORATIVOS BAL,SERVICIOS CORPORATIVOS BAL SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,PROLONGACION,MOLIERE,AVENIDA,HORACIO,CALLE,HOMERO,CALLE,PLAT√ìN,222,,EDIFICIO DE PALCIO DE HIERRO,PISO 4,,,COLONIA,POLANCO 11 SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,LEGARIA,SN,11530,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,637,11,,MHERNANDEZ@BAL.COM.MX,,Fijo,19.43602082,-99.20318628,2019-11
6811699,09015541510003766000000000U6,SERVICIOS DE ANALISTAS COMPUTACENTER MEXICO,COMPUTACENTER MEXICO SA,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,AVENIDA,PASEO DE LA REFORMA,AVENIDA,PASEO DE LA REFORMA,CALLE,PRAGA,CALLE,TOKIO,412,,,,5,,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,945,7,,ANGELICA.JIMENEZ@COMPUTACENTER.COM,WWW.COMPUCENTER,Fijo,19.42492308,-99.17096116,2017-11
6877582,09003541990000177010000000U9,SERVICIOS EMPRESARIALES MULTIMEDIA,SERVICIOS EMPRESARIALES MULTIMEDIA SA,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,AVENIDA,UNIVERSIDAD,CALLE,NINGUNO,CALLE,BENITO JU√ÅREZ,ANDADOR,NINGUNO,2014,,2014,PLANTA BAJA,0,SN,COLONIA,COPILCO,,,,4360,9,CIUDAD DE M√âXICO,3,Coyoac√°n,1,Coyoac√°n,408,20,,FICAL@GIMM.COM.MX,WWW.IMAGEN.COM.MX,Fijo,19.33839946,-99.18256445,2019-04
9328212,09016541711000221000000000U5,SERVICIOS NUTRICIONALES MEAD JOHNSON,SERVICIOS NUTRICIONALES MEAD JOHNSON SA,541711,"Servicios de investigaci√≥n cient√≠fica y desarrollo en ciencias naturales y exactas, ingenier√≠a, y ciencias de la vida, prestados por el sector privado",251 personas,AVENIDA,EJERCITO NACIONAL MEXICANO,AVENIDA,MOLIERE,CERRADA,MIGUEL DE CERVANTES SAAVEDRA,BOULEVARD,MIGUEL DE CERVANTES SAVEEDRA,769,,EDIFICIO SIN NOMBRE,PISO 6,,,COLONIA,AMPLIACIN GRANADA,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA MIYANA,B,11570,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,444,1,,,,Fijo,19.44191088,-99.20295921,2020-11
6314344,09016541690000846012002566M7,SGS DE MEXICO,SGS DE MEXICO SA DE CV,541380,Laboratorios de pruebas,251 personas,CALLE,VOLC√ÅN,CALLE,MONTES URALES NORTE,PRIVADA,MONTES CELESTES,CALLE,ARBOLEDA,150,,CUBICA,PISO 5,,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,961,15,,LAURA.GONZALEZM@SGS.COM,WWW.SGS.COM,Fijo,19.42427178,-99.2104943,2010-07
6730906,22014522110002242111000000U7,SINERGIA SOC,SINERGIA SOC SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,CALLE,HAMBURGO,CALLE,OXFORD,CALLE,PRAGA,CALLE,DRESDE,227,,,,,,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,945,3,,AZAMORA@SOCASESORES.COM.MX,SINERGIASOC.COM.MX,Fijo,19.42404758,-99.16938882,2016-10
6857123,09016541510003855001057578M5,SOFTWARE ONE,SWON IT SERVICES MEXICO SA DE CV,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,AVENIDA,EJ√âRCITO NACIONAL MEXICANO,CALLE,S√ìFOCLES,CALLE,S√ìCRATES,AVENIDA,HOMERO,904,,,,6,,COLONIA,POLANCO II SECCION,,,,11550,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,637,8,,SAYURI.SUSUNAGA@SOFTWREONE.COM,WWW.SOFTWAREONE.COM,Fijo,19.43622783,-99.2040411,2019-04
6859213,09010541610002017000000000U4,SOLUCIONES DE STAFF,SOLUCIONES DE STAFF SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,AVENIDA,BARRANCA DEL MUERTO,CALLE,ETNA,CALLE,ANDES,CALLE,ALPES,514,,,,,,COLONIA,LOS ALPES,,,,1010,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,972,8,,JQUINTANAR@ALIAMEX.COM,,Fijo,19.3637052,-99.19325452,2019-04
6269297,19039541810000921000003724M2,SPAR TODOPROMO,SPAR TODOPROMO SAPI DE CV,541810,Agencias de publicidad,251 personas,CALLE,JOS√â MAR√çA VELASCO,CALLE,F√âLIX PARRA,CALLE,JOS√â MAR√çA IBARRAR√ÅN,CALLE,JOS√â MAR√çA VELASCO,101,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,PB,COLONIA,SAN JOSE INSURGENTES,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,3900,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,914,4,,FDIAZ@SPAR-TODOPROMO.COM,,Fijo,19.362742,-99.18316835,2010-07
6381621,09016541510001987000002762M8,STEFANINI MEXICO,STEFANINI MEXICO SA DE CV,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,PROLONGACION,MOLIERE,CALLE,PRIVADA MIGUEL DE CERVANTES SAAVEDRA,CALLE,FERROCARRIL DE CUERNAVACA,193,,CORPORATIVO MCS,PISO 9,,,COLONIA,GRANADA,,,,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,459,9,5545211801,CADIAZ@STEFANINI.COM,WWW.STEFANINI.COM,Fijo,19.44109465,-99.19854922,2012-06
6313092,09010621511000486002003319M6,SUC 4132 NIKO,LABORATORIOS ABC QUIMICA INVESTIGACION Y ANALISIS SA DE CV,541380,Laboratorios de pruebas,251 personas,CALLE,VILLAHERMOSA A CARDENAS,CALLE,QUINTA CERRADA JACARANDAS,CALLE,ANDADOR MIRASOL,CALLE,OYAMEL,0,SN,,,,,COLONIA,SAN CLEMENTE,,,,1740,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,181A,9,,HUGO.AGUILAR@INTERTEK.COM,WWW.ABCANALITIC.COM,Fijo,19.35012907,-99.22416262,2010-07
6356348,09016541510001764001009602S1,T SYSTEMS MEXICO,T-SYSTEMS MEXICO SA,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,CALLE,JAIME BALMES,AVENIDA,HOMERO,AVENIDA,EJ√âRCITO NACIONAL MEXICANO,CALLE,LUIS VIVES,8,,9,PISO 3,,,COLONIA,LOS MORALES POLANCO,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO POLANCO,SN,11510,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,622,1,,YANISAY.BAHENA@T-SYSTEMS.COM,WWW.T-SYSTEMS.COM,Fijo,19.43783558,-99.20991266,2010-07
6886198,09014541510004801001021436M3,TATA CONSULTANCY SERVICES DE MEXICO,TATA CONSULTANCY SERVICES DE MEXICO SA,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,AVENIDA,INSURGENTES SUR,CALLE,JOSE MARIA VELSACO,CALLE,JOSE MARIA IBARRARAN,CALLE,FELIX PARRA,1647,,CORPORATIVO PRISMA,PISO 4,,,COLONIA,SAN JOSE INSURGENTES,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO PRISMA,4,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,435,11,,CLAUDIO.DELACRUZHERNANDEZ@TCS.COM,WWW.TCS.COM,Fijo,19.38417249,-99.14855762,2019-04
6859284,09002541510000297010039278M3,TECH MAHINDRA DE MEXICO,TECH MAHINDRA DE MEXICO S DE RL DE CV,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,EJE VIAL,5 NORTE (DEPORTIVO REYNOSA),AVENIDA,DE LAS GRANJAS,AVENIDA,SAN PABLO XALPA,AVENIDA,PONIENTE 150,990,,D,PISO 2,,,COLONIA,SANTA BARBARA,,,,2230,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,932,16,,AM00513998@TECHMAYNDRA.COM,,Fijo,19.50263447,-99.17902847,2019-04
6381683,09015541510003097000000000U6,TENEDORA PRAXIS,TENEDORA PRAXIS SA,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,AVENIDA,INSURGENTES CENTRO,CALLE,HAVRE,CALLE,HAMBURGO,CALLE,LONDRES,64,,YAMA,PISO 5,5,,COLONIA,JUAREZ,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,6600,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,841,7,,ADMONTEN@PRAXISGLOBE.NET,WWW.MEXICO.PRAXISGLOBE.COM,Fijo,19.42725572,-99.16027994,2010-07
6305116,09016541810002216001000000U5,TERAN TBWA,TERAN TBWA SA,541810,Agencias de publicidad,251 personas,CALLE,PELVOUX,CALLE,PRADO SUR,CALLE,MONTES URALES NORTE,CALLE,MONTES URALES NORTE,210,,COORPORATIVO PELVOUX,PISO 2,,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,995,9,,RSANTANA@TERANTBWA.COM.MX,WWW.TERANTBWA.MX,Fijo,19.425357,-99.20421085,2010-07
6879191,09016541211004746001000000U0,THE CHEMOURS COMPANY SERVICIOS,THE CHEMOURS COMPANY SERVICIOS S DE RL DE CV,541211,Servicios de contabilidad y auditor√≠a,251 personas,CALLE,LAGO Z√öRICH,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,NINGUNO,CALLE,PRESA FALC√ìN,219,,TORRE CARSO 2,PISO 2,,,COLONIA,AMPLIACION GRANADA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11529,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,444,1,,MARIA.FLORENCIA.BARRERA@CHEMOUS.COM,WWW.CHEMOUS.COM,Fijo,19.44191088,-99.20295921,2019-04
9429701,09016541610008261000000000U9,TRUPER SERVICIOS,TRUPER SERVICIOS SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,CALLE,LAGO ALBERTO,CALLE,BAHIA ESPIRITU SANTO,CALLE,LAGO ALBERTO,CALLE,LAGO XOCHIMILCO,442,,,,,,COLONIA,ANAHUAC 1ERA SECC,,,,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,482,12,,MRIOSZ@TRUPER.COM,WWW.TRUPER.COM,Fijo,19.43854589,-99.17788998,2024-05
760675,09016541380000115012000000U5,UL DE M√âXICO,UL DE M√âXICO SA DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,CALLE,BLAS PASCAL,AVENIDA,HOMERO,AVENIDA,HORACIO,PERIFERICO,BOULEVARD MANUEL √ÅVILA CAMACHO,205,,2,PISO 3,,,COLONIA,LOS MORALES POLANCO,,,,11510,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,622,15,,SALVADOR.VILCHIS@UL.COM,,Fijo,19.43640131,-99.21176853,2010-07
934673,09014541510003563001000000U0,ULTRASIST,ULTRASIST SA DE CV,541510,Servicios de dise√±o de sistemas de c√≥mputo y servicios relacionados,251 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,AVENIDA,BARRANCA DEL MUERTO,CALLE,JUAN TINOCO,CALLE,TIBURCIO S√ÅNCHEZ DE LA BARQUERA,172,,CORPORATIVO ELEMENT,PISO 2,,,COLONIA,MERCED GOMEZ,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO ELEMENT,SN,3930,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,882,14,,CONTACTO@ULTRASIST.COM.MX,WWW.ULTRASIST.MX,Fijo,19.3638077,-99.1892346,2014-12
878552,09010812110008873010000000U7,URIBE INGENIEROS,URIBE INGENIEROS ASOCIADOS SA DE CV,541330,Servicios de ingenier√≠a,251 personas,AVENIDA,PASEO DEL PEDREGAL,CALLE,IGLESIA,CALLE,FARALL√ìN,CALLE,FARALL√ìN,625,,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1294,3,,LCERVANTES@UIASA.MX,WWW.URIBEINGENIEROSSA.MX,Fijo,19.32170036,-99.20126483,2010-07
11747891,09014541211011267000000000U3,VISION CORPORATIVA DE MEXICO,VISION CORPORATIVA DE MEXICO SA DE CV,541211,Servicios de contabilidad y auditor√≠a,251 personas,AVENIDA,Avenida de las Naciones,AVENIDA,Insurgentes Sur,CALLE,Dakota,CALLE,Filadelfia,38,,WORLD TRADE CENTER,,25,,COLONIA,NAPOLES,EDIFICIO COMERCIAL Y DE SERVICIOS,WORLD TRADE CENTER,25,3810,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,219,1,,,,Fijo,19.39471245,-99.17360154,2025-04
6791835,09010541110001976000000000U3,VON WOBESER Y SIERRA,VON WOBESER Y SIERRA SC,541110,Bufetes juridicos,251 personas,CALLE,GUILLERMO GONZ√ÅLEZ CAMARENA,AVENIDA,VASCO DE QUIROGA,CALLE,SANTA FE,OTRO(ESPECIFIQUE),GUILLERMO GONZ√ÅLEZ CAMARENA,1500,,,,,,COLONIA,BOSQUES DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,401,5120,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1542,49,,MCHAVEZ@VWYS.COM.MX,WWW.VONWOBESERSIERRA.COM.MX,Fijo,19.36463405,-99.26514406,2017-03
6882618,09010541610001915001016741S0,WIZELINE,WIZELINE S DE RL DE CV,541610,Servicios de consultor√≠a en administraci√≥n,251 personas,AVENIDA,PASEO DE LA REFORMA,CALLE,BELGRADO,CALLE,G√âNOVA,CALLE,ESTRASBURGO,296,,,,32,,COLONIA,JUAREZ,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE REFORMA LATINO,32,6600,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,945,18,,FABIAN.MARTINEZ@WIZELINE.COM,WWW.WIZELINE.COM,Fijo,19.42754565,-99.16539112,2019-04
